,Closed Date,Created Date,Agency,Borough,processing_time,start_time_window
497,2016-01-01 04:19:45,2016-01-01 01:42:30,NYPD,BROOKLYN,0 days 02:37:15.000000000,1
498,2016-01-01 15:45:11,2016-01-01 01:42:38,NYPD,MANHATTAN,0 days 14:02:33.000000000,1
499,2016-01-01 07:24:42,2016-01-01 01:42:50,NYPD,BRONX,0 days 05:41:52.000000000,1
500,2016-01-01 13:52:48,2016-01-01 01:42:58,NYPD,BRONX,0 days 12:09:50.000000000,1
501,2016-01-04 01:09:34,2016-01-01 01:43:03,HPD,BRONX,2 days 23:26:31.000000000,1
502,2016-01-01 01:55:18,2016-01-01 01:43:11,NYPD,MANHATTAN,0 days 00:12:07.000000000,1
503,2016-01-01 06:43:57,2016-01-01 01:43:13,NYPD,QUEENS,0 days 05:00:44.000000000,1
504,2016-01-01 07:44:39,2016-01-01 01:43:33,NYPD,BRONX,0 days 06:01:06.000000000,1
505,2016-01-01 10:18:25,2016-01-01 01:43:46,NYPD,QUEENS,0 days 08:34:39.000000000,1
506,2016-01-01 10:30:56,2016-01-01 01:43:49,NYPD,BRONX,0 days 08:47:07.000000000,1
507,2016-03-09 16:15:09,2016-01-01 01:43:58,TLC,MANHATTAN,68 days 14:31:11.000000000,1
508,2016-01-01 07:24:31,2016-01-01 01:44:27,NYPD,BRONX,0 days 05:40:04.000000000,1
509,2016-01-07 12:05:13,2016-01-01 01:44:36,HPD,BROOKLYN,6 days 10:20:37.000000000,1
510,2016-02-25 11:07:53,2016-01-01 01:45:30,TLC,BROOKLYN,55 days 09:22:23.000000000,1
511,2016-01-01 01:55:18,2016-01-01 01:45:39,NYPD,MANHATTAN,0 days 00:09:39.000000000,1
512,2016-01-01 03:05:59,2016-01-01 01:45:42,NYPD,MANHATTAN,0 days 01:20:17.000000000,1
513,2016-01-01 04:43:24,2016-01-01 01:45:44,NYPD,BROOKLYN,0 days 02:57:40.000000000,1
514,2016-01-01 07:24:22,2016-01-01 01:45:57,NYPD,BRONX,0 days 05:38:25.000000000,1
515,2016-01-01 02:58:58,2016-01-01 01:46:12,NYPD,MANHATTAN,0 days 01:12:46.000000000,1
516,2016-01-01 03:26:04,2016-01-01 01:46:30,NYPD,QUEENS,0 days 01:39:34.000000000,1
517,2016-01-01 06:44:27,2016-01-01 01:46:32,NYPD,QUEENS,0 days 04:57:55.000000000,1
518,2016-01-01 03:53:16,2016-01-01 01:46:38,NYPD,MANHATTAN,0 days 02:06:38.000000000,1
519,2016-01-01 02:09:51,2016-01-01 01:46:47,NYPD,MANHATTAN,0 days 00:23:04.000000000,1
520,2016-03-10 14:13:47,2016-01-01 01:46:48,TLC,MANHATTAN,69 days 12:26:59.000000000,1
521,2016-01-01 03:09:20,2016-01-01 01:46:49,NYPD,BRONX,0 days 01:22:31.000000000,1
522,2016-01-01 02:58:57,2016-01-01 01:46:53,NYPD,BRONX,0 days 01:12:04.000000000,1
523,2016-01-01 01:55:19,2016-01-01 01:47:00,NYPD,MANHATTAN,0 days 00:08:19.000000000,1
524,2016-01-01 07:24:00,2016-01-01 01:47:18,NYPD,BRONX,0 days 05:36:42.000000000,1
525,2016-01-01 04:09:35,2016-01-01 01:47:41,NYPD,MANHATTAN,0 days 02:21:54.000000000,1
526,2016-01-20 13:43:08,2016-01-01 01:47:59,DOT,Unspecified,19 days 11:55:09.000000000,1
527,2016-01-03 16:27:15,2016-01-01 01:48:44,NYPD,BRONX,2 days 14:38:31.000000000,1
528,2016-01-01 06:40:45,2016-01-01 01:48:48,NYPD,QUEENS,0 days 04:51:57.000000000,1
529,2016-01-01 07:05:40,2016-01-01 01:49:00,NYPD,BROOKLYN,0 days 05:16:40.000000000,1
530,2016-01-01 02:52:14,2016-01-01 01:49:00,NYPD,BROOKLYN,0 days 01:03:14.000000000,1
531,2016-01-01 04:43:13,2016-01-01 01:49:13,NYPD,BROOKLYN,0 days 02:54:00.000000000,1
532,2016-01-01 01:59:47,2016-01-01 01:49:19,NYPD,MANHATTAN,0 days 00:10:28.000000000,1
533,2016-01-01 03:40:38,2016-01-01 01:49:21,NYPD,MANHATTAN,0 days 01:51:17.000000000,1
534,2016-01-01 14:27:37,2016-01-01 01:49:28,NYPD,BRONX,0 days 12:38:09.000000000,1
535,2016-01-01 03:08:12,2016-01-01 01:49:29,NYPD,MANHATTAN,0 days 01:18:43.000000000,1
536,2016-01-01 02:29:28,2016-01-01 01:49:51,NYPD,MANHATTAN,0 days 00:39:37.000000000,1
537,2016-01-01 06:30:14,2016-01-01 01:49:53,NYPD,BROOKLYN,0 days 04:40:21.000000000,1
538,2016-01-01 03:47:16,2016-01-01 01:49:57,NYPD,QUEENS,0 days 01:57:19.000000000,1
539,2016-01-01 02:55:38,2016-01-01 01:50:29,NYPD,BROOKLYN,0 days 01:05:09.000000000,1
540,2016-01-01 07:44:21,2016-01-01 01:50:39,NYPD,BROOKLYN,0 days 05:53:42.000000000,1
541,2016-01-01 02:13:19,2016-01-01 01:50:54,NYPD,MANHATTAN,0 days 00:22:25.000000000,1
542,2016-01-01 08:43:15,2016-01-01 01:50:58,NYPD,BRONX,0 days 06:52:17.000000000,1
543,2016-01-01 07:23:51,2016-01-01 01:51:19,NYPD,BRONX,0 days 05:32:32.000000000,1
544,2016-01-01 07:18:55,2016-01-01 01:51:54,NYPD,MANHATTAN,0 days 05:27:01.000000000,1
545,2016-01-01 02:16:54,2016-01-01 01:52:04,NYPD,BROOKLYN,0 days 00:24:50.000000000,1
546,2016-01-01 15:45:09,2016-01-01 01:52:34,NYPD,MANHATTAN,0 days 13:52:35.000000000,1
547,2016-03-10 14:16:05,2016-01-01 01:52:49,TLC,BROOKLYN,69 days 12:23:16.000000000,1
548,2016-01-01 02:13:18,2016-01-01 01:52:54,NYPD,MANHATTAN,0 days 00:20:24.000000000,1
549,2016-01-01 03:10:29,2016-01-01 01:53:26,NYPD,BROOKLYN,0 days 01:17:03.000000000,1
550,2016-01-01 14:05:30,2016-01-01 01:53:44,NYPD,BRONX,0 days 12:11:46.000000000,1
551,2016-01-01 06:43:13,2016-01-01 01:53:47,NYPD,BROOKLYN,0 days 04:49:26.000000000,1
552,2016-01-01 07:43:10,2016-01-01 01:54:13,NYPD,QUEENS,0 days 05:48:57.000000000,1
553,2016-01-01 02:21:30,2016-01-01 01:54:18,NYPD,BROOKLYN,0 days 00:27:12.000000000,1
554,2016-01-01 06:20:48,2016-01-01 01:54:24,NYPD,BROOKLYN,0 days 04:26:24.000000000,1
555,2016-01-01 05:06:20,2016-01-01 01:54:27,NYPD,BRONX,0 days 03:11:53.000000000,1
556,2016-01-01 03:11:35,2016-01-01 01:54:51,NYPD,BRONX,0 days 01:16:44.000000000,1
557,2016-01-01 07:21:36,2016-01-01 01:54:55,NYPD,BRONX,0 days 05:26:41.000000000,1
558,2016-01-01 03:20:55,2016-01-01 01:55:06,NYPD,BROOKLYN,0 days 01:25:49.000000000,1
559,2016-01-01 05:01:50,2016-01-01 01:55:09,NYPD,BROOKLYN,0 days 03:06:41.000000000,1
560,2016-01-01 07:43:11,2016-01-01 01:55:16,NYPD,QUEENS,0 days 05:47:55.000000000,1
561,2016-01-01 03:35:56,2016-01-01 01:55:17,NYPD,QUEENS,0 days 01:40:39.000000000,1
562,2016-01-01 03:15:16,2016-01-01 01:55:19,NYPD,QUEENS,0 days 01:19:57.000000000,1
563,2016-01-01 02:39:40,2016-01-01 01:55:22,NYPD,BRONX,0 days 00:44:18.000000000,1
564,2016-01-03 16:27:16,2016-01-01 01:55:36,NYPD,BRONX,2 days 14:31:40.000000000,1
565,2016-01-01 05:36:12,2016-01-01 01:55:42,NYPD,QUEENS,0 days 03:40:30.000000000,1
566,2016-01-01 02:13:17,2016-01-01 01:56:52,NYPD,MANHATTAN,0 days 00:16:25.000000000,1
567,2016-01-01 14:56:58,2016-01-01 01:56:53,NYPD,BRONX,0 days 13:00:05.000000000,1
568,2016-01-01 11:46:01,2016-01-01 01:57:25,NYPD,BRONX,0 days 09:48:36.000000000,1
569,2016-01-01 05:09:38,2016-01-01 01:57:50,NYPD,BROOKLYN,0 days 03:11:48.000000000,1
570,2016-01-01 03:43:29,2016-01-01 01:58:32,NYPD,QUEENS,0 days 01:44:57.000000000,1
571,2016-01-01 03:49:27,2016-01-01 01:58:36,NYPD,QUEENS,0 days 01:50:51.000000000,1
572,2016-01-01 08:17:34,2016-01-01 01:58:47,NYPD,MANHATTAN,0 days 06:18:47.000000000,1
573,2016-01-03 17:50:07,2016-01-01 01:59:00,HPD,MANHATTAN,2 days 15:51:07.000000000,1
574,2016-01-06 17:10:41,2016-01-01 01:59:06,HPD,BRONX,5 days 15:11:35.000000000,1
575,2016-01-01 02:37:22,2016-01-01 01:59:15,NYPD,BROOKLYN,0 days 00:38:07.000000000,1
576,2016-01-01 03:15:19,2016-01-01 01:59:16,NYPD,BRONX,0 days 01:16:03.000000000,1
577,2016-01-01 03:43:28,2016-01-01 01:59:26,NYPD,BROOKLYN,0 days 01:44:02.000000000,1
578,2016-01-01 07:44:38,2016-01-01 01:59:27,NYPD,BRONX,0 days 05:45:11.000000000,1
579,2016-01-01 08:17:36,2016-01-01 01:59:31,NYPD,MANHATTAN,0 days 06:18:05.000000000,1
580,2016-01-01 02:13:15,2016-01-01 01:59:53,NYPD,MANHATTAN,0 days 00:13:22.000000000,1
581,2016-01-01 03:50:38,2016-01-01 01:59:55,NYPD,BRONX,0 days 01:50:43.000000000,1
582,2016-01-01 02:59:02,2016-01-01 02:00:13,NYPD,BRONX,0 days 00:58:49.000000000,2
583,2016-01-01 03:38:11,2016-01-01 02:01:02,NYPD,QUEENS,0 days 01:37:09.000000000,2
584,2016-01-02 10:04:38,2016-01-01 02:01:10,HPD,BRONX,1 days 08:03:28.000000000,2
585,2016-01-01 05:22:38,2016-01-01 02:01:17,NYPD,QUEENS,0 days 03:21:21.000000000,2
586,2016-01-01 04:47:52,2016-01-01 02:01:32,NYPD,QUEENS,0 days 02:46:20.000000000,2
587,2016-01-01 07:19:19,2016-01-01 02:01:41,NYPD,MANHATTAN,0 days 05:17:38.000000000,2
588,2016-01-05 18:10:00,2016-01-01 02:02:00,DOT,BRONX,4 days 16:08:00.000000000,2
589,2016-01-01 06:08:20,2016-01-01 02:02:11,NYPD,MANHATTAN,0 days 04:06:09.000000000,2
590,2016-01-01 07:22:25,2016-01-01 02:02:23,NYPD,BRONX,0 days 05:20:02.000000000,2
591,2016-01-01 03:50:43,2016-01-01 02:02:49,NYPD,BRONX,0 days 01:47:54.000000000,2
592,2016-01-01 05:43:18,2016-01-01 02:03:27,NYPD,MANHATTAN,0 days 03:39:51.000000000,2
593,2016-01-01 06:36:43,2016-01-01 02:04:01,NYPD,QUEENS,0 days 04:32:42.000000000,2
594,2016-01-01 03:40:34,2016-01-01 02:04:28,NYPD,QUEENS,0 days 01:36:06.000000000,2
595,2016-01-01 06:46:12,2016-01-01 02:04:33,NYPD,QUEENS,0 days 04:41:39.000000000,2
596,2016-01-01 02:36:13,2016-01-01 02:04:33,NYPD,BROOKLYN,0 days 00:31:40.000000000,2
597,2016-01-01 03:51:56,2016-01-01 02:04:39,NYPD,BRONX,0 days 01:47:17.000000000,2
598,2016-01-01 07:43:19,2016-01-01 02:05:03,NYPD,QUEENS,0 days 05:38:16.000000000,2
599,2016-01-01 08:17:38,2016-01-01 02:06:02,NYPD,MANHATTAN,0 days 06:11:36.000000000,2
600,2016-01-03 16:27:16,2016-01-01 02:06:41,NYPD,BRONX,2 days 14:20:35.000000000,2
601,2016-01-01 07:23:31,2016-01-01 02:07:03,NYPD,BRONX,0 days 05:16:28.000000000,2
602,2016-01-01 09:42:52,2016-01-01 02:09:16,NYPD,BRONX,0 days 07:33:36.000000000,2
603,2016-01-01 05:43:21,2016-01-01 02:09:31,NYPD,MANHATTAN,0 days 03:33:50.000000000,2
604,2016-01-01 08:18:44,2016-01-01 02:09:31,NYPD,MANHATTAN,0 days 06:09:13.000000000,2
605,2016-01-01 02:21:37,2016-01-01 02:10:00,NYPD,MANHATTAN,0 days 00:11:37.000000000,2
606,2016-01-01 02:37:27,2016-01-01 02:10:11,NYPD,MANHATTAN,0 days 00:27:16.000000000,2
607,2016-01-01 02:48:53,2016-01-01 02:10:12,NYPD,BROOKLYN,0 days 00:38:41.000000000,2
608,2016-03-09 16:02:30,2016-01-01 02:10:31,TLC,BROOKLYN,68 days 13:51:59.000000000,2
609,2016-01-01 12:54:11,2016-01-01 02:10:33,NYPD,QUEENS,0 days 10:43:38.000000000,2
610,2016-01-01 06:51:50,2016-01-01 02:10:35,NYPD,BRONX,0 days 04:41:15.000000000,2
611,2016-01-01 03:00:13,2016-01-01 02:10:39,NYPD,BROOKLYN,0 days 00:49:34.000000000,2
612,2016-01-01 05:57:56,2016-01-01 02:10:41,NYPD,BRONX,0 days 03:47:15.000000000,2
613,2016-01-01 02:46:39,2016-01-01 02:11:24,NYPD,BROOKLYN,0 days 00:35:15.000000000,2
614,2016-01-01 02:54:30,2016-01-01 02:11:29,NYPD,MANHATTAN,0 days 00:43:01.000000000,2
615,2016-01-01 13:53:51,2016-01-01 02:11:54,NYPD,BRONX,0 days 11:41:57.000000000,2
616,2016-01-03 16:27:17,2016-01-01 02:12:37,NYPD,BRONX,2 days 14:14:40.000000000,2
617,2016-01-01 07:44:22,2016-01-01 02:12:39,NYPD,BROOKLYN,0 days 05:31:43.000000000,2
618,2016-01-01 16:06:25,2016-01-01 02:12:43,NYPD,BROOKLYN,0 days 13:53:42.000000000,2
619,2016-01-01 06:42:29,2016-01-01 02:13:19,NYPD,QUEENS,0 days 04:29:10.000000000,2
620,2016-01-01 03:24:43,2016-01-01 02:13:47,NYPD,BROOKLYN,0 days 01:10:56.000000000,2
621,2016-01-01 03:14:06,2016-01-01 02:13:48,NYPD,BROOKLYN,0 days 01:00:18.000000000,2
622,2016-01-01 07:44:23,2016-01-01 02:14:35,NYPD,BROOKLYN,0 days 05:29:48.000000000,2
623,2016-01-01 02:27:13,2016-01-01 02:15:43,NYPD,BROOKLYN,0 days 00:11:30.000000000,2
624,2016-01-03 16:28:20,2016-01-01 02:16:17,NYPD,BRONX,2 days 14:12:03.000000000,2
625,2016-01-01 07:44:34,2016-01-01 02:16:23,NYPD,BRONX,0 days 05:28:11.000000000,2
626,2016-01-01 05:25:59,2016-01-01 02:16:39,NYPD,BRONX,0 days 03:09:20.000000000,2
627,2016-01-01 02:47:45,2016-01-01 02:17:24,NYPD,QUEENS,0 days 00:30:21.000000000,2
628,2016-01-01 08:18:45,2016-01-01 02:17:30,NYPD,MANHATTAN,0 days 06:01:15.000000000,2
629,2016-01-01 02:44:20,2016-01-01 02:17:32,NYPD,BROOKLYN,0 days 00:26:48.000000000,2
630,2016-01-01 02:29:30,2016-01-01 02:18:06,NYPD,BROOKLYN,0 days 00:11:24.000000000,2
631,2016-01-01 03:07:07,2016-01-01 02:18:55,NYPD,STATEN ISLAND,0 days 00:48:12.000000000,2
632,2016-01-01 03:43:27,2016-01-01 02:19:40,NYPD,QUEENS,0 days 01:23:47.000000000,2
633,2016-01-01 06:41:51,2016-01-01 02:20:11,NYPD,QUEENS,0 days 04:21:40.000000000,2
634,2016-01-01 03:10:28,2016-01-01 02:20:19,NYPD,BROOKLYN,0 days 00:50:09.000000000,2
635,2016-01-01 02:29:32,2016-01-01 02:20:24,NYPD,MANHATTAN,0 days 00:09:08.000000000,2
636,2016-02-26 09:33:05,2016-01-01 02:20:36,HPD,BROOKLYN,56 days 07:12:29.000000000,2
637,2016-01-01 07:44:24,2016-01-01 02:20:38,NYPD,BROOKLYN,0 days 05:23:46.000000000,2
638,2016-01-03 16:28:20,2016-01-01 02:20:45,NYPD,BRONX,2 days 14:07:35.000000000,2
639,2016-01-01 11:46:00,2016-01-01 02:20:55,NYPD,BRONX,0 days 09:25:05.000000000,2
640,2016-01-01 02:22:08,2016-01-01 02:21:13,TLC,MANHATTAN,0 days 00:00:55.000000000,2
641,2016-01-01 03:31:58,2016-01-01 02:22:00,NYPD,BROOKLYN,0 days 01:09:58.000000000,2
642,2016-01-01 08:23:09,2016-01-01 02:22:01,NYPD,QUEENS,0 days 06:01:08.000000000,2
643,2016-01-01 02:44:21,2016-01-01 02:22:02,NYPD,BROOKLYN,0 days 00:22:19.000000000,2
644,2016-01-01 03:38:13,2016-01-01 02:22:04,NYPD,QUEENS,0 days 01:16:09.000000000,2
645,2016-01-01 03:00:07,2016-01-01 02:22:07,NYPD,BRONX,0 days 00:38:00.000000000,2
646,2016-01-01 03:02:38,2016-01-01 02:22:47,NYPD,MANHATTAN,0 days 00:39:51.000000000,2
647,2016-01-02 12:00:00,2016-01-01 02:23:00,DSNY,STATEN ISLAND,1 days 09:37:00.000000000,2
648,2016-01-01 04:12:32,2016-01-01 02:23:01,NYPD,QUEENS,0 days 01:49:31.000000000,2
649,2016-01-01 13:55:58,2016-01-01 02:23:08,NYPD,BRONX,0 days 11:32:50.000000000,2
650,2016-01-01 05:33:46,2016-01-01 02:23:13,NYPD,MANHATTAN,0 days 03:10:33.000000000,2
651,2016-01-01 06:30:37,2016-01-01 02:23:35,NYPD,BROOKLYN,0 days 04:07:02.000000000,2
652,2016-01-05 01:09:31,2016-01-01 02:23:45,HPD,BRONX,3 days 22:45:46.000000000,2
653,2016-01-01 08:23:11,2016-01-01 02:23:46,NYPD,QUEENS,0 days 05:59:25.000000000,2
654,2016-01-01 03:19:52,2016-01-01 02:23:52,NYPD,MANHATTAN,0 days 00:56:00.000000000,2
655,2016-01-01 05:01:54,2016-01-01 02:23:58,NYPD,BRONX,0 days 02:37:56.000000000,2
656,2016-01-01 02:29:27,2016-01-01 02:24:16,NYPD,BRONX,0 days 00:05:11.000000000,2
657,2016-01-01 03:10:26,2016-01-01 02:24:18,NYPD,BROOKLYN,0 days 00:46:08.000000000,2
658,2016-01-01 03:30:55,2016-01-01 02:24:25,NYPD,MANHATTAN,0 days 01:06:30.000000000,2
659,2016-01-01 05:01:52,2016-01-01 02:24:59,NYPD,BROOKLYN,0 days 02:36:53.000000000,2
660,2016-01-01 10:30:57,2016-01-01 02:25:10,NYPD,BRONX,0 days 08:05:47.000000000,2
661,2016-01-01 05:37:16,2016-01-01 02:25:30,NYPD,QUEENS,0 days 03:11:46.000000000,2
662,2016-01-01 03:51:55,2016-01-01 02:25:42,NYPD,MANHATTAN,0 days 01:26:13.000000000,2
663,2016-01-01 05:47:51,2016-01-01 02:25:48,NYPD,QUEENS,0 days 03:22:03.000000000,2
664,2016-01-01 03:00:12,2016-01-01 02:26:13,NYPD,MANHATTAN,0 days 00:33:59.000000000,2
665,2016-01-01 07:43:12,2016-01-01 02:26:27,NYPD,QUEENS,0 days 05:16:45.000000000,2
666,2016-01-01 02:27:26,2016-01-01 02:26:46,DHS,MANHATTAN,0 days 00:00:40.000000000,2
667,2016-01-01 03:40:47,2016-01-01 02:26:48,NYPD,MANHATTAN,0 days 01:13:59.000000000,2
668,2016-01-01 12:36:18,2016-01-01 02:27:15,NYPD,MANHATTAN,0 days 10:09:03.000000000,2
669,2016-01-01 03:14:03,2016-01-01 02:27:18,NYPD,BROOKLYN,0 days 00:46:45.000000000,2
670,2016-01-01 09:04:13,2016-01-01 02:27:33,NYPD,BRONX,0 days 06:36:40.000000000,2
671,2016-01-01 04:52:11,2016-01-01 02:27:44,NYPD,BRONX,0 days 02:24:27.000000000,2
672,2016-01-13 00:00:00,2016-01-01 02:27:53,DOB,BROOKLYN,11 days 21:32:07.000000000,2
673,2016-01-01 03:56:03,2016-01-01 02:28:09,NYPD,MANHATTAN,0 days 01:27:54.000000000,2
674,2016-01-01 03:14:13,2016-01-01 02:28:26,NYPD,BROOKLYN,0 days 00:45:47.000000000,2
675,2016-01-01 06:51:18,2016-01-01 02:28:28,NYPD,BROOKLYN,0 days 04:22:50.000000000,2
676,2016-01-01 02:36:09,2016-01-01 02:28:43,NYPD,MANHATTAN,0 days 00:07:26.000000000,2
677,2016-01-01 09:01:04,2016-01-01 02:28:53,NYPD,MANHATTAN,0 days 06:32:11.000000000,2
678,2016-01-01 04:12:36,2016-01-01 02:29:13,NYPD,QUEENS,0 days 01:43:23.000000000,2
679,2016-01-01 07:44:24,2016-01-01 02:29:23,NYPD,BROOKLYN,0 days 05:15:01.000000000,2
680,2016-01-01 06:47:57,2016-01-01 02:29:30,NYPD,QUEENS,0 days 04:18:27.000000000,2
681,2016-01-10 10:22:28,2016-01-01 02:29:59,HPD,BROOKLYN,9 days 07:52:29.000000000,2
682,2016-01-01 08:18:47,2016-01-01 02:30:03,NYPD,MANHATTAN,0 days 05:48:44.000000000,2
683,2016-01-01 02:38:32,2016-01-01 02:30:11,NYPD,BROOKLYN,0 days 00:08:21.000000000,2
684,2016-01-01 03:41:54,2016-01-01 02:30:38,NYPD,MANHATTAN,0 days 01:11:16.000000000,2
685,2016-01-01 03:34:34,2016-01-01 02:30:57,NYPD,MANHATTAN,0 days 01:03:37.000000000,2
686,2016-01-01 05:46:46,2016-01-01 02:31:34,NYPD,STATEN ISLAND,0 days 03:15:12.000000000,2
687,2016-01-01 06:48:14,2016-01-01 02:31:44,NYPD,BRONX,0 days 04:16:30.000000000,2
688,2016-01-01 08:23:10,2016-01-01 02:31:47,NYPD,QUEENS,0 days 05:51:23.000000000,2
689,2016-01-01 05:51:09,2016-01-01 02:32:08,NYPD,QUEENS,0 days 03:19:01.000000000,2
690,2016-01-01 03:16:34,2016-01-01 02:32:11,NYPD,BROOKLYN,0 days 00:44:23.000000000,2
691,2016-03-09 16:04:10,2016-01-01 02:32:41,TLC,MANHATTAN,68 days 13:31:29.000000000,2
692,2016-01-01 06:30:24,2016-01-01 02:32:53,NYPD,BROOKLYN,0 days 03:57:31.000000000,2
693,2016-01-01 02:47:47,2016-01-01 02:32:57,NYPD,MANHATTAN,0 days 00:14:50.000000000,2
694,2016-01-03 16:28:21,2016-01-01 02:34:01,NYPD,BRONX,2 days 13:54:20.000000000,2
695,2016-01-01 02:34:06,2016-01-01 02:34:06,HPD,QUEENS,0 days 00:00:00.000000000,2
696,2016-01-01 06:43:33,2016-01-01 02:34:12,NYPD,QUEENS,0 days 04:09:21.000000000,2
697,2016-01-01 06:51:09,2016-01-01 02:34:13,NYPD,BROOKLYN,0 days 04:16:56.000000000,2
698,2016-01-01 03:16:31,2016-01-01 02:34:31,NYPD,BROOKLYN,0 days 00:42:00.000000000,2
699,2016-01-01 16:06:26,2016-01-01 02:34:37,NYPD,BROOKLYN,0 days 13:31:49.000000000,2
700,2016-01-01 05:40:38,2016-01-01 02:34:40,NYPD,MANHATTAN,0 days 03:05:58.000000000,2
701,2016-01-01 07:44:41,2016-01-01 02:34:48,NYPD,BROOKLYN,0 days 05:09:53.000000000,2
702,2016-01-01 03:47:07,2016-01-01 02:35:10,NYPD,QUEENS,0 days 01:11:57.000000000,2
703,2016-01-01 07:44:33,2016-01-01 02:35:31,NYPD,BRONX,0 days 05:09:02.000000000,2
704,2016-01-01 04:09:31,2016-01-01 02:35:42,NYPD,MANHATTAN,0 days 01:33:49.000000000,2
705,2016-01-01 10:30:57,2016-01-01 02:36:11,NYPD,BRONX,0 days 07:54:46.000000000,2
706,2016-03-31 13:43:28,2016-01-01 02:36:21,TLC,BROOKLYN,90 days 11:07:07.000000000,2
707,2016-01-01 03:43:11,2016-01-01 02:36:24,NYPD,QUEENS,0 days 01:06:47.000000000,2
708,2016-03-24 11:14:04,2016-01-01 02:37:39,TLC,MANHATTAN,83 days 08:36:25.000000000,2
709,2016-01-01 03:47:17,2016-01-01 02:37:42,NYPD,MANHATTAN,0 days 01:09:35.000000000,2
710,2016-01-01 07:44:33,2016-01-01 02:37:44,NYPD,BRONX,0 days 05:06:49.000000000,2
711,2016-01-01 06:48:01,2016-01-01 02:37:57,NYPD,BRONX,0 days 04:10:04.000000000,2
712,2016-01-01 03:32:00,2016-01-01 02:38:51,NYPD,MANHATTAN,0 days 00:53:09.000000000,2
713,2016-01-01 09:43:56,2016-01-01 02:38:54,NYPD,BRONX,0 days 07:05:02.000000000,2
714,2016-01-01 05:06:22,2016-01-01 02:39:22,NYPD,BRONX,0 days 02:27:00.000000000,2
715,2016-01-01 02:46:40,2016-01-01 02:39:28,NYPD,MANHATTAN,0 days 00:07:12.000000000,2
716,2016-01-01 02:47:50,2016-01-01 02:39:43,NYPD,BROOKLYN,0 days 00:08:07.000000000,2
717,2016-01-01 03:58:15,2016-01-01 02:39:47,NYPD,MANHATTAN,0 days 01:18:28.000000000,2
718,2016-01-01 03:23:34,2016-01-01 02:40:08,NYPD,BROOKLYN,0 days 00:43:26.000000000,2
719,2016-01-01 02:41:03,2016-01-01 02:40:32,TLC,MANHATTAN,0 days 00:00:31.000000000,2
720,2016-01-01 03:43:16,2016-01-01 02:40:36,NYPD,MANHATTAN,0 days 01:02:40.000000000,2
721,2016-01-01 03:40:44,2016-01-01 02:40:41,NYPD,QUEENS,0 days 01:00:03.000000000,2
722,2016-01-01 05:17:13,2016-01-01 02:40:46,NYPD,QUEENS,0 days 02:36:27.000000000,2
723,2016-01-01 14:05:31,2016-01-01 02:41:07,NYPD,BRONX,0 days 11:24:24.000000000,2
724,2016-01-01 06:30:54,2016-01-01 02:41:16,NYPD,BROOKLYN,0 days 03:49:38.000000000,2
725,2016-01-01 03:10:30,2016-01-01 02:41:47,NYPD,BROOKLYN,0 days 00:28:43.000000000,2
726,2016-01-01 02:45:35,2016-01-01 02:42:04,NYPD,MANHATTAN,0 days 00:03:31.000000000,2
727,2016-01-04 01:06:55,2016-01-01 02:42:27,HPD,MANHATTAN,2 days 22:24:28.000000000,2
728,2016-01-01 14:27:38,2016-01-01 02:43:23,NYPD,BRONX,0 days 11:44:15.000000000,2
729,2016-01-05 01:11:02,2016-01-01 02:43:27,HPD,BROOKLYN,3 days 22:27:35.000000000,2
730,2016-01-01 15:28:17,2016-01-01 02:44:48,NYPD,QUEENS,0 days 12:43:29.000000000,2
731,2016-01-01 06:29:18,2016-01-01 02:45:05,NYPD,BROOKLYN,0 days 03:44:13.000000000,2
732,2016-01-01 03:14:01,2016-01-01 02:45:15,NYPD,BROOKLYN,0 days 00:28:46.000000000,2
733,2016-01-01 08:18:45,2016-01-01 02:45:27,NYPD,BROOKLYN,0 days 05:33:18.000000000,2
734,2016-01-01 05:04:02,2016-01-01 02:45:54,NYPD,BROOKLYN,0 days 02:18:08.000000000,2
735,2016-01-01 03:30:37,2016-01-01 02:46:02,NYPD,MANHATTAN,0 days 00:44:35.000000000,2
736,2016-01-01 08:48:32,2016-01-01 02:46:05,NYPD,BRONX,0 days 06:02:27.000000000,2
737,2016-01-01 03:13:57,2016-01-01 02:46:07,NYPD,BROOKLYN,0 days 00:27:50.000000000,2
738,2016-01-01 07:25:11,2016-01-01 02:46:37,NYPD,BRONX,0 days 04:38:34.000000000,2
739,2016-01-01 03:19:46,2016-01-01 02:46:47,NYPD,BROOKLYN,0 days 00:32:59.000000000,2
740,2016-01-01 05:24:50,2016-01-01 02:46:57,NYPD,BRONX,0 days 02:37:53.000000000,2
741,2016-01-01 03:12:54,2016-01-01 02:47:14,NYPD,BROOKLYN,0 days 00:25:40.000000000,2
742,2016-01-01 03:43:35,2016-01-01 02:47:19,NYPD,QUEENS,0 days 00:56:16.000000000,2
743,2016-01-01 05:02:57,2016-01-01 02:47:49,NYPD,BROOKLYN,0 days 02:15:08.000000000,2
744,2016-01-02 00:45:55,2016-01-01 02:48:05,NYPD,Unspecified,0 days 21:57:50.000000000,2
745,2016-01-01 03:12:52,2016-01-01 02:48:13,NYPD,BROOKLYN,0 days 00:24:39.000000000,2
746,2016-01-01 02:54:34,2016-01-01 02:48:30,NYPD,BRONX,0 days 00:06:04.000000000,2
