hour,month,weekday,agency_num,borough_num,processing_time_bucket
11,1,7,1,5,1
11,1,7,3,2,1
11,1,7,5,3,1
11,1,7,4,1,0
11,1,7,3,3,1
11,1,7,0,3,0
11,1,7,1,5,1
11,1,7,1,5,1
11,1,7,1,5,1
11,1,7,1,5,1
11,1,7,1,5,1
11,1,7,0,2,0
11,1,7,0,5,0
11,1,7,1,5,1
11,1,7,1,5,1
11,1,7,3,3,0
11,1,7,0,5,0
11,1,7,1,1,1
11,1,7,1,1,1
11,1,7,1,1,1
11,1,7,1,2,1
11,1,7,5,2,0
11,1,7,3,3,1
11,1,7,0,3,0
11,1,7,1,5,1
11,1,7,1,1,0
11,1,7,3,3,1
11,1,7,1,2,1
11,1,7,0,4,0
11,1,7,0,5,0
11,1,7,3,3,1
11,1,7,1,2,1
11,1,7,0,1,0
11,1,7,1,5,1
11,1,7,0,3,0
11,1,7,5,3,1
11,1,7,1,2,1
11,1,7,11,4,1
11,1,7,1,5,1
11,1,7,1,1,1
11,1,7,11,3,0
11,1,7,1,2,1
11,1,7,0,1,0
11,1,7,0,5,0
11,1,7,1,1,0
11,1,7,1,1,1
11,1,7,1,5,1
11,1,7,3,3,0
11,1,7,0,1,0
11,1,7,1,2,1
11,1,7,1,1,1
11,1,7,0,1,0
11,1,7,3,3,1
11,1,7,4,2,1
11,1,7,0,3,0
11,1,7,3,3,1
11,1,7,3,3,1
11,1,7,1,5,1
11,1,7,6,3,1
11,1,7,3,3,1
11,1,7,1,2,1
11,1,7,1,2,1
11,1,7,3,3,1
11,1,7,12,2,1
11,1,7,0,3,0
11,1,7,0,2,0
11,1,7,4,2,1
11,1,7,4,2,1
11,1,7,1,5,1
11,1,7,0,2,0
11,1,7,5,1,0
11,1,7,1,4,1
11,1,7,1,2,1
11,1,7,11,4,1
11,1,7,1,2,1
11,1,7,3,2,1
12,1,7,1,2,1
12,1,7,0,3,0
12,1,7,5,5,1
12,1,7,3,3,1
12,1,7,4,3,1
12,1,7,5,3,0
12,1,7,1,2,1
12,1,7,1,5,1
12,1,7,0,2,0
12,1,7,0,5,0
12,1,7,0,3,0
12,1,7,7,1,1
12,1,7,0,3,0
12,1,7,0,5,0
12,1,7,1,5,1
12,1,7,1,5,1
12,1,7,1,5,1
12,1,7,1,1,0
12,1,7,1,2,1
12,1,7,1,5,1
12,1,7,1,5,1
12,1,7,5,3,0
12,1,7,11,3,1
12,1,7,1,2,1
12,1,7,0,5,0
12,1,7,1,1,1
12,1,7,0,5,0
12,1,7,5,2,0
12,1,7,5,3,0
12,1,7,5,3,1
12,1,7,1,5,1
12,1,7,1,3,1
12,1,7,1,3,1
12,1,7,1,3,1
12,1,7,1,3,1
12,1,7,1,3,1
12,1,7,1,5,0
12,1,7,3,1,0
12,1,7,0,2,0
12,1,7,0,5,0
12,1,7,1,3,1
12,1,7,0,3,0
12,1,7,1,2,1
12,1,7,3,3,0
12,1,7,0,3,1
12,1,7,3,3,0
12,1,7,0,5,0
12,1,7,11,3,0
12,1,7,3,3,0
12,1,7,0,3,0
12,1,7,0,2,0
12,1,7,1,5,0
12,1,7,0,3,0
12,1,7,0,2,0
12,1,7,0,2,0
12,1,7,3,3,0
12,1,7,1,2,1
12,1,7,3,3,0
12,1,7,1,2,1
12,1,7,1,2,1
12,1,7,0,3,0
12,1,7,1,1,1
12,1,7,1,1,1
12,1,7,1,2,1
12,1,7,0,1,0
12,1,7,0,2,0
12,1,7,0,1,0
12,1,7,1,5,1
12,1,7,1,5,1
12,1,7,1,5,0
12,1,7,1,5,1
12,1,7,1,5,1
12,1,7,1,5,1
12,1,7,0,3,0
12,1,7,3,5,0
12,1,7,5,3,0
12,1,7,3,3,1
12,1,7,11,1,1
12,1,7,1,4,1
12,1,7,3,3,1
12,1,7,0,1,0
12,1,7,3,2,1
12,1,7,5,1,1
12,1,7,1,1,1
12,1,7,1,5,1
12,1,7,1,3,1
12,1,7,6,5,1
12,1,7,3,2,0
12,1,7,11,3,1
12,1,7,1,5,1
12,1,7,0,1,0
12,1,7,1,2,1
12,1,7,0,5,0
12,1,7,1,2,1
12,1,7,5,4,1
12,1,7,1,1,1
12,1,7,1,2,1
12,1,7,1,1,1
12,1,7,1,1,1
12,1,7,1,1,1
12,1,7,1,2,1
12,1,7,0,2,0
12,1,7,1,5,1
12,1,7,1,1,1
12,1,7,1,2,1
12,1,7,0,3,0
12,1,7,0,3,0
12,1,7,0,2,0
12,1,7,0,3,0
12,1,7,3,3,1
12,1,7,5,3,0
12,1,7,3,3,0
12,1,7,1,4,1
12,1,7,1,2,1
12,1,7,3,3,1
12,1,7,3,3,1
12,1,7,0,3,0
12,1,7,5,3,0
12,1,7,3,1,0
12,1,7,5,2,0
12,1,7,1,5,1
12,1,7,0,2,0
12,1,7,3,3,1
12,1,7,1,5,1
12,1,7,4,5,0
12,1,7,3,3,1
12,1,7,2,1,0
12,1,7,7,1,1
12,1,7,1,2,1
12,1,7,1,3,1
12,1,7,1,5,1
12,1,7,1,5,1
12,1,7,0,2,0
12,1,7,0,3,0
12,1,7,1,2,1
12,1,7,1,1,1
12,1,7,0,1,0
12,1,7,0,2,0
12,1,7,3,4,1
12,1,7,4,2,1
12,1,7,1,1,1
12,1,7,1,5,1
12,1,7,0,3,0
12,1,7,0,1,0
12,1,7,0,2,0
12,1,7,1,1,1
12,1,7,11,2,1
12,1,7,1,2,1
12,1,7,0,2,0
12,1,7,0,3,0
12,1,7,0,2,0
12,1,7,5,1,1
12,1,7,3,2,1
12,1,7,0,1,0
12,1,7,4,2,0
12,1,7,0,2,0
12,1,7,1,1,1
12,1,7,1,2,1
12,1,7,6,1,1
12,1,7,0,2,0
12,1,7,1,2,1
12,1,7,1,1,1
12,1,7,3,1,0
12,1,7,6,5,1
12,1,7,1,5,1
12,1,7,5,5,1
12,1,7,4,3,0
12,1,7,0,2,0
12,1,7,7,1,0
12,1,7,0,1,0
12,1,7,0,4,0
12,1,7,1,2,1
12,1,7,6,2,1
12,1,7,1,2,1
12,1,7,1,5,1
12,1,7,1,5,1
12,1,7,1,5,1
12,1,7,1,5,1
12,1,7,0,2,0
12,1,7,3,2,0
12,1,7,1,5,1
12,1,7,0,2,0
12,1,7,1,3,1
12,1,7,1,2,1
12,1,7,1,1,1
12,1,7,0,2,0
12,1,7,1,2,1
12,1,7,5,2,0
12,1,7,14,2,1
12,1,7,2,1,0
12,1,7,5,1,1
12,1,7,4,2,1
12,1,7,6,1,1
12,1,7,1,3,1
12,1,7,1,3,1
12,1,7,0,3,0
12,1,7,0,3,0
12,1,7,1,5,1
12,1,7,4,4,0
12,1,7,4,3,1
12,1,7,0,1,0
12,1,7,0,3,0
12,1,7,1,2,1
12,1,7,1,2,1
12,1,7,1,1,1
12,1,7,0,3,0
12,1,7,1,5,1
12,1,7,4,3,1
12,1,7,0,1,0
12,1,7,0,4,0
12,1,7,0,3,0
12,1,7,1,2,1
12,1,7,1,2,1
12,1,7,2,2,0
12,1,7,4,3,1
12,1,7,5,3,0
12,1,7,3,5,1
12,1,7,0,2,0
12,1,7,0,1,0
12,1,7,0,3,0
12,1,7,4,3,0
12,1,7,5,4,0
12,1,7,1,5,1
12,1,7,0,3,0
12,1,7,4,5,0
12,1,7,4,3,0
12,1,7,1,2,0
12,1,7,3,5,1
12,1,7,6,3,0
12,1,7,6,1,1
12,1,7,1,2,1
12,1,7,0,2,0
12,1,7,7,1,1
13,1,7,7,2,1
13,1,7,1,5,0
13,1,7,1,1,1
13,1,7,4,5,0
13,1,7,4,3,1
13,1,7,0,3,0
13,1,7,1,5,1
13,1,7,6,1,1
13,1,7,1,5,0
13,1,7,0,2,0
13,1,7,13,1,1
13,1,7,4,3,0
13,1,7,7,2,0
13,1,7,3,4,1
13,1,7,0,2,0
13,1,7,6,1,1
13,1,7,1,5,0
13,1,7,1,1,1
13,1,7,1,2,1
13,1,7,6,1,1
13,1,7,1,5,0
13,1,7,1,2,1
13,1,7,0,3,0
13,1,7,1,1,1
13,1,7,1,2,1
13,1,7,1,2,1
13,1,7,1,2,1
13,1,7,0,2,0
13,1,7,0,1,0
13,1,7,4,5,0
13,1,7,5,2,0
13,1,7,0,1,0
13,1,7,4,4,1
13,1,7,0,3,0
13,1,7,1,5,1
13,1,7,1,5,1
13,1,7,0,1,0
13,1,7,0,3,0
13,1,7,4,3,0
13,1,7,1,2,1
13,1,7,6,1,1
13,1,7,0,3,0
13,1,7,1,3,1
13,1,7,1,2,1
13,1,7,1,2,1
13,1,7,1,5,1
13,1,7,0,1,0
13,1,7,6,1,1
13,1,7,1,3,1
13,1,7,1,2,1
13,1,7,1,2,1
13,1,7,1,2,1
13,1,7,1,3,1
13,1,7,1,5,1
13,1,7,0,5,0
13,1,7,5,1,0
13,1,7,7,1,1
13,1,7,3,2,0
13,1,7,2,1,1
13,1,7,7,1,1
13,1,7,6,5,0
13,1,7,1,5,1
13,1,7,0,3,0
13,1,7,1,1,1
13,1,7,1,2,1
13,1,7,1,2,1
13,1,7,1,1,1
13,1,7,4,2,1
13,1,7,6,3,0
13,1,7,6,1,1
13,1,7,1,5,0
13,1,7,4,1,0
13,1,7,3,5,0
13,1,7,0,3,0
13,1,7,0,4,0
13,1,7,0,3,0
13,1,7,3,1,1
13,1,7,0,1,0
13,1,7,0,5,0
13,1,7,0,2,0
13,1,7,2,2,1
13,1,7,1,5,1
13,1,7,1,2,1
13,1,7,1,2,1
13,1,7,0,3,0
13,1,7,15,5,1
13,1,7,1,1,1
13,1,7,1,2,1
13,1,7,1,2,1
13,1,7,4,2,0
13,1,7,6,1,1
13,1,7,1,2,1
13,1,7,5,2,0
13,1,7,3,2,0
13,1,7,4,2,0
13,1,7,1,5,1
13,1,7,6,1,1
13,1,7,1,2,1
13,1,7,1,5,1
13,1,7,1,2,1
13,1,7,1,5,1
13,1,7,1,5,1
13,1,7,0,2,0
13,1,7,5,3,1
13,1,7,4,2,0
13,1,7,0,2,0
13,1,7,14,3,0
13,1,7,4,3,1
13,1,7,0,1,0
13,1,7,0,5,0
13,1,7,5,2,0
13,1,7,0,5,0
13,1,7,1,2,1
13,1,7,1,2,1
13,1,7,0,2,0
13,1,7,0,5,0
13,1,7,1,1,1
13,1,7,0,3,1
13,1,7,1,2,0
13,1,7,1,2,1
13,1,7,4,2,0
13,1,7,0,2,0
13,1,7,0,2,0
13,1,7,0,5,0
13,1,7,2,1,1
13,1,7,4,4,1
13,1,7,4,3,0
13,1,7,0,3,0
13,1,7,0,5,0
13,1,7,1,2,1
13,1,7,0,3,0
13,1,7,4,2,1
13,1,7,5,5,0
13,1,7,0,5,0
13,1,7,0,2,0
13,1,7,1,5,1
13,1,7,4,3,0
13,1,7,3,5,0
13,1,7,0,1,0
13,1,7,3,2,1
13,1,7,0,3,0
13,1,7,0,1,0
13,1,7,1,1,1
13,1,7,1,4,1
13,1,7,1,5,1
13,1,7,0,3,0
13,1,7,1,5,1
13,1,7,5,1,1
13,1,7,1,3,1
13,1,7,3,5,0
13,1,7,6,1,1
13,1,7,1,2,1
13,1,7,0,1,0
13,1,7,1,2,1
13,1,7,1,2,1
13,1,7,0,2,0
13,1,7,0,3,0
13,1,7,4,2,0
13,1,7,0,5,0
13,1,7,1,1,1
13,1,7,0,3,0
13,1,7,0,1,0
13,1,7,1,5,0
13,1,7,0,2,0
13,1,7,1,1,1
13,1,7,1,1,1
13,1,7,1,5,0
13,1,7,5,2,0
13,1,7,4,3,0
13,1,7,1,5,0
13,1,7,1,2,0
13,1,7,1,5,0
13,1,7,1,5,1
13,1,7,5,5,1
13,1,7,3,3,0
13,1,7,3,3,1
13,1,7,1,5,0
13,1,7,1,5,0
13,1,7,1,1,1
13,1,7,6,3,0
13,1,7,1,5,0
13,1,7,0,2,0
13,1,7,3,3,0
13,1,7,4,2,0
13,1,7,0,1,0
13,1,7,0,2,0
13,1,7,1,1,1
13,1,7,3,3,1
13,1,7,0,5,0
13,1,7,3,3,1
13,1,7,1,2,1
13,1,7,1,5,1
13,1,7,1,5,0
13,1,7,3,3,0
13,1,7,1,5,0
13,1,7,3,3,0
13,1,7,6,1,1
13,1,7,1,2,1
13,1,7,3,3,0
13,1,7,1,5,0
13,1,7,1,1,1
13,1,7,0,4,0
13,1,7,0,5,0
13,1,7,3,1,0
13,1,7,3,1,0
13,1,7,1,5,1
13,1,7,1,2,0
13,1,7,1,5,1
13,1,7,4,1,0
13,1,7,1,5,0
13,1,7,1,2,1
13,1,7,1,2,1
13,1,7,1,5,0
14,1,7,1,2,1
14,1,7,1,5,0
14,1,7,3,1,0
14,1,7,4,2,0
14,1,7,1,5,1
14,1,7,3,3,1
14,1,7,0,2,0
14,1,7,5,3,0
14,1,7,1,2,1
14,1,7,5,3,0
14,1,7,3,1,0
14,1,7,6,1,1
14,1,7,1,1,1
14,1,7,4,2,0
14,1,7,1,5,1
14,1,7,1,1,1
14,1,7,1,5,0
14,1,7,1,1,1
14,1,7,0,5,0
14,1,7,1,5,0
14,1,7,4,2,0
14,1,7,1,5,1
14,1,7,1,5,0
14,1,7,0,5,0
14,1,7,4,2,0
14,1,7,5,3,1
14,1,7,0,2,0
14,1,7,4,3,0
14,1,7,1,2,1
14,1,7,1,5,1
14,1,7,1,5,1
14,1,7,1,5,1
14,1,7,3,5,0
14,1,7,6,1,1
14,1,7,0,2,0
14,1,7,3,2,0
14,1,7,1,2,1
14,1,7,0,1,0
14,1,7,1,1,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,11,3,1
14,1,7,6,2,0
14,1,7,0,3,0
14,1,7,3,1,0
14,1,7,1,5,1
14,1,7,6,1,1
14,1,7,1,1,1
14,1,7,1,3,1
14,1,7,1,1,1
14,1,7,3,3,1
14,1,7,4,4,1
14,1,7,0,3,0
14,1,7,0,5,0
14,1,7,1,2,1
14,1,7,3,3,1
14,1,7,4,2,0
14,1,7,4,3,1
14,1,7,1,1,0
14,1,7,6,1,1
14,1,7,1,2,1
14,1,7,4,1,0
14,1,7,0,2,0
14,1,7,4,1,1
14,1,7,4,1,1
14,1,7,4,1,1
14,1,7,6,3,1
14,1,7,1,5,1
14,1,7,1,3,1
14,1,7,4,1,1
14,1,7,4,1,1
14,1,7,4,1,1
14,1,7,5,3,0
14,1,7,1,5,1
14,1,7,7,1,1
14,1,7,5,2,0
14,1,7,4,2,0
14,1,7,0,2,0
14,1,7,0,5,0
14,1,7,6,3,1
14,1,7,3,1,0
14,1,7,6,1,1
14,1,7,1,5,1
14,1,7,4,2,0
14,1,7,0,3,0
14,1,7,3,1,0
14,1,7,1,1,1
14,1,7,1,4,1
14,1,7,0,5,0
14,1,7,0,1,0
14,1,7,3,1,0
14,1,7,0,2,0
14,1,7,3,2,1
14,1,7,0,3,0
14,1,7,0,2,0
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,4,1,1
14,1,7,0,1,0
14,1,7,0,2,0
14,1,7,1,2,1
14,1,7,1,2,0
14,1,7,0,2,0
14,1,7,1,1,1
14,1,7,0,5,0
14,1,7,0,1,0
14,1,7,0,3,0
14,1,7,0,3,0
14,1,7,1,5,1
14,1,7,6,2,1
14,1,7,6,5,1
14,1,7,1,5,1
14,1,7,0,2,0
14,1,7,0,1,0
14,1,7,0,1,0
14,1,7,15,1,1
14,1,7,1,1,1
14,1,7,1,2,1
14,1,7,1,1,1
14,1,7,1,5,1
14,1,7,3,1,1
14,1,7,2,2,1
14,1,7,3,1,0
14,1,7,0,3,0
14,1,7,3,1,0
14,1,7,1,2,1
14,1,7,1,5,1
14,1,7,1,3,1
14,1,7,1,3,1
14,1,7,7,3,1
14,1,7,0,1,0
14,1,7,0,4,0
14,1,7,3,3,0
14,1,7,1,5,1
14,1,7,1,5,1
14,1,7,1,2,1
14,1,7,2,1,1
14,1,7,11,1,1
14,1,7,0,2,0
14,1,7,1,2,1
14,1,7,0,1,0
14,1,7,0,2,0
14,1,7,4,2,0
14,1,7,6,1,1
14,1,7,5,1,1
14,1,7,1,2,1
14,1,7,0,1,0
14,1,7,1,2,1
14,1,7,1,2,0
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,0
14,1,7,7,1,1
14,1,7,1,2,1
14,1,7,0,2,0
14,1,7,0,5,0
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,4,2,0
14,1,7,0,1,0
14,1,7,1,2,1
14,1,7,1,1,0
14,1,7,3,5,1
14,1,7,0,1,0
14,1,7,1,5,1
14,1,7,1,1,1
14,1,7,1,1,1
14,1,7,0,3,0
14,1,7,3,1,1
14,1,7,3,3,1
14,1,7,1,5,1
14,1,7,1,5,1
14,1,7,0,2,0
14,1,7,0,1,0
14,1,7,0,1,0
14,1,7,3,2,0
14,1,7,3,2,0
14,1,7,0,3,0
14,1,7,3,2,0
14,1,7,1,2,1
14,1,7,3,1,0
14,1,7,3,2,0
14,1,7,0,2,0
14,1,7,0,2,0
14,1,7,3,1,0
14,1,7,1,4,1
14,1,7,3,2,0
14,1,7,0,3,0
14,1,7,1,5,1
14,1,7,1,1,1
14,1,7,1,5,1
14,1,7,1,5,1
14,1,7,3,2,1
14,1,7,0,3,0
14,1,7,3,2,0
14,1,7,1,1,1
14,1,7,4,2,1
14,1,7,5,4,1
14,1,7,0,3,0
14,1,7,1,2,0
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,1,2,1
14,1,7,3,2,0
14,1,7,1,5,1
14,1,7,7,1,1
14,1,7,1,5,0
14,1,7,1,5,0
14,1,7,1,5,0
14,1,7,1,5,0
14,1,7,1,5,0
14,1,7,5,2,1
14,1,7,3,2,0
14,1,7,0,5,0
14,1,7,1,5,0
14,1,7,1,2,1
14,1,7,1,3,1
14,1,7,3,3,0
14,1,7,3,3,0
14,1,7,0,3,0
14,1,7,11,2,1
14,1,7,0,5,0
14,1,7,1,2,1
14,1,7,3,3,0
14,1,7,0,3,0
14,1,7,0,2,0
14,1,7,5,1,1
14,1,7,0,5,0
14,1,7,0,3,0
14,1,7,1,5,1
14,1,7,2,1,1
14,1,7,0,2,0
14,1,7,3,5,0
14,1,7,0,3,0
14,1,7,4,1,0
14,1,7,0,2,0
14,1,7,3,2,1
14,1,7,0,3,0
14,1,7,0,3,0
14,1,7,1,3,1
14,1,7,0,1,0
15,1,7,4,2,0
15,1,7,0,2,0
15,1,7,1,2,1
15,1,7,3,2,1
15,1,7,11,4,0
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,0,2,0
15,1,7,5,3,0
15,1,7,0,2,0
15,1,7,11,1,0
15,1,7,0,3,0
15,1,7,0,5,0
15,1,7,3,1,1
15,1,7,1,5,1
15,1,7,0,1,0
15,1,7,5,2,0
15,1,7,4,2,0
15,1,7,0,2,0
15,1,7,1,1,1
15,1,7,0,2,0
15,1,7,3,3,1
15,1,7,1,4,1
15,1,7,0,1,0
15,1,7,6,5,1
15,1,7,1,1,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,5,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,4,5,0
15,1,7,14,1,1
15,1,7,1,5,1
15,1,7,0,2,0
15,1,7,4,3,1
15,1,7,1,3,1
15,1,7,0,1,0
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,2,5,1
15,1,7,0,1,0
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,3,2,1
15,1,7,0,2,0
15,1,7,0,2,0
15,1,7,1,1,1
15,1,7,4,2,0
15,1,7,11,2,1
15,1,7,0,2,0
15,1,7,1,1,1
15,1,7,1,3,1
15,1,7,0,2,0
15,1,7,4,2,0
15,1,7,0,2,0
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,2,2,1
15,1,7,0,2,0
15,1,7,0,2,0
15,1,7,2,2,1
15,1,7,3,2,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,0,5,0
15,1,7,2,2,1
15,1,7,5,3,0
15,1,7,0,1,0
15,1,7,3,2,1
15,1,7,1,2,1
15,1,7,0,3,0
15,1,7,0,1,0
15,1,7,4,3,0
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,3,1
15,1,7,3,2,1
15,1,7,6,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,0,2,0
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,5,1
15,1,7,4,3,1
15,1,7,2,1,1
15,1,7,0,2,0
15,1,7,6,2,0
15,1,7,1,3,0
15,1,7,1,5,1
15,1,7,4,1,0
15,1,7,5,3,0
15,1,7,4,2,1
15,1,7,0,1,0
15,1,7,0,5,0
15,1,7,0,3,0
15,1,7,1,1,1
15,1,7,4,2,0
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,1,1,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,0,2,0
15,1,7,0,3,0
15,1,7,1,5,1
15,1,7,1,2,1
15,1,7,5,2,0
15,1,7,3,3,0
15,1,7,1,5,1
15,1,7,1,1,1
15,1,7,3,3,1
15,1,7,1,3,1
15,1,7,1,2,1
15,1,7,0,5,0
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,3,1,0
15,1,7,5,3,1
15,1,7,0,1,0
15,1,7,1,5,1
15,1,7,1,1,1
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,0,2,0
15,1,7,1,2,1
15,1,7,6,2,1
15,1,7,1,5,1
15,1,7,0,3,0
15,1,7,4,2,1
15,1,7,0,5,0
15,1,7,0,3,0
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,5,3,0
15,1,7,0,1,0
15,1,7,0,3,0
15,1,7,1,1,1
15,1,7,1,3,0
15,1,7,6,3,1
15,1,7,0,4,0
15,1,7,0,3,0
15,1,7,3,3,0
15,1,7,6,1,1
15,1,7,0,4,0
15,1,7,0,1,0
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,3,1
15,1,7,5,5,0
15,1,7,4,4,1
15,1,7,3,2,1
15,1,7,0,2,0
15,1,7,3,2,1
15,1,7,1,1,1
15,1,7,1,1,1
15,1,7,1,5,1
15,1,7,1,5,1
15,1,7,0,2,0
15,1,7,0,1,0
15,1,7,1,2,1
15,1,7,4,2,0
15,1,7,0,1,0
15,1,7,2,1,1
15,1,7,1,1,1
15,1,7,1,2,1
15,1,7,0,3,0
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,3,1,0
15,1,7,1,1,1
15,1,7,0,1,0
15,1,7,0,2,0
15,1,7,0,2,0
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,5,1
15,1,7,1,1,1
15,1,7,0,1,0
15,1,7,3,1,0
15,1,7,11,5,0
15,1,7,1,3,1
15,1,7,1,2,1
15,1,7,1,5,1
15,1,7,1,2,1
15,1,7,3,2,0
15,1,7,6,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,0,1,0
15,1,7,3,3,0
15,1,7,0,2,0
15,1,7,0,2,0
15,1,7,3,1,0
15,1,7,1,5,1
15,1,7,0,1,0
15,1,7,0,3,0
15,1,7,4,2,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,0,1,0
15,1,7,5,3,1
15,1,7,0,1,0
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,2,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
15,1,7,1,3,1
16,1,7,4,2,0
16,1,7,1,2,1
16,1,7,1,2,1
16,1,7,1,2,1
16,1,7,1,2,1
16,1,7,5,3,0
16,1,7,0,1,0
16,1,7,0,3,0
16,1,7,0,5,0
16,1,7,1,2,1
16,1,7,1,5,1
16,1,7,0,2,0
16,1,7,1,5,1
16,1,7,1,5,1
16,1,7,1,5,1
16,1,7,1,5,1
16,1,7,1,5,1
16,1,7,1,5,1
16,1,7,1,5,1
16,1,7,1,5,1
16,1,7,1,5,1
16,1,7,1,5,1
16,1,7,0,3,0
16,1,7,0,5,0
16,1,7,15,5,1
16,1,7,1,1,1
16,1,7,0,1,0
16,1,7,1,5,1
16,1,7,0,2,0
16,1,7,0,5,0
16,1,7,0,1,0
16,1,7,1,2,1
16,1,7,5,3,0
16,1,7,0,2,0
16,1,7,5,5,0
16,1,7,7,2,1
16,1,7,6,1,1
16,1,7,11,3,1
16,1,7,3,3,0
16,1,7,3,2,0
16,1,7,4,5,0
16,1,7,0,1,0
16,1,7,3,3,0
16,1,7,1,2,0
16,1,7,3,3,0
16,1,7,1,3,0
16,1,7,3,3,0
16,1,7,1,4,1
16,1,7,3,3,0
16,1,7,1,5,1
16,1,7,1,4,1
16,1,7,0,3,0
16,1,7,3,3,0
16,1,7,1,2,1
16,1,7,6,1,1
16,1,7,1,1,0
16,1,7,3,3,0
16,1,7,4,2,0
16,1,7,5,3,0
16,1,7,1,2,1
16,1,7,1,2,1
16,1,7,3,1,0
16,1,7,4,5,1
16,1,7,3,3,0
16,1,7,7,2,1
16,1,7,3,3,0
16,1,7,5,3,0
16,1,7,4,4,0
16,1,7,0,1,0
16,1,7,3,3,0
16,1,7,0,2,0
16,1,7,3,4,0
16,1,7,5,3,1
16,1,7,1,2,0
16,1,7,3,3,0
16,1,7,2,2,1
16,1,7,1,5,1
16,1,7,1,4,1
16,1,7,4,2,0
16,1,7,1,5,1
16,1,7,1,2,1
16,1,7,0,3,0
16,1,7,4,5,0
16,1,7,0,1,0
16,1,7,14,1,0
16,1,7,4,2,0
16,1,7,1,2,1
16,1,7,1,5,1
16,1,7,3,5,0
16,1,7,4,1,0
16,1,7,1,5,1
16,1,7,0,3,0
16,1,7,3,4,0
16,1,7,3,1,1
16,1,7,6,1,1
16,1,7,0,1,0
16,1,7,1,1,1
16,1,7,0,2,0
16,1,7,1,2,1
16,1,7,0,3,0
16,1,7,6,1,1
16,1,7,3,5,0
16,1,7,0,2,0
16,1,7,0,3,0
16,1,7,1,5,1
16,1,7,0,2,0
16,1,7,0,3,0
16,1,7,1,5,1
16,1,7,1,5,1
16,1,7,1,4,1
16,1,7,1,3,1
16,1,7,0,1,0
16,1,7,5,2,0
16,1,7,6,1,1
16,1,7,0,3,0
16,1,7,1,2,1
16,1,7,0,3,0
16,1,7,0,2,0
16,1,7,1,5,1
16,1,7,1,1,1
16,1,7,0,5,0
16,1,7,1,1,1
16,1,7,2,3,0
16,1,7,6,1,1
16,1,7,1,2,1
16,1,7,1,2,1
16,1,7,2,1,1
16,1,7,6,1,1
16,1,7,1,1,1
16,1,7,1,3,1
16,1,7,1,2,1
16,1,7,1,2,1
16,1,7,1,2,1
16,1,7,0,3,0
